team,label
"[('Eddie House', 'usg_pct', 'ast_pct', 'gp'), ('Baron Davis', 'ast', 'ast_pct', 'pts'), ('Dan Dickau', 'ast_pct', 'usg_pct', 'nan'), ('Tyson Chandler', 'dreb_pct', 'reb', 'player_height'), ('Zendon Hamilton', 'dreb_pct', 'oreb_pct', 'ts_pct')]",1
"[('Randy Brown', 'age', 'ast_pct', 'net_rating'), ('Allan Houston', 'pts', 'usg_pct', 'gp'), ('Jamal Mashburn', 'pts', 'usg_pct', 'reb'), ('Michael Stewart', 'oreb_pct', 'dreb_pct', 'player_height'), ('Scott Padgett', 'oreb_pct', 'dreb_pct', 'player_weight')]",1
"[('Lee Nailon', 'usg_pct', 'oreb_pct', 'player_weight'), ('Steven Hunter', 'player_height', 'oreb_pct', 'net_rating'), ('Jerome Moiso', 'oreb_pct', 'dreb_pct', 'player_height'), ('Chucky Atkins', 'ast', 'gp', 'pts'), ('Milt Palacio', 'gp', 'ast', 'ast_pct')]",1
"[('Junior Harrington', 'ast_pct', 'usg_pct', 'ast'), ('Lucious Harris', 'gp', 'age', 'pts'), ('Brad Miller', 'reb', 'player_height', 'player_weight'), ('Morris Peterson', 'gp', 'net_rating', 'usg_pct'), ('Khalid El-Amin', 'ast_pct', 'ast', 'usg_pct')]",1
"[('Dee Brown', 'age', 'nan', 'nan'), ('Jarron Collins', 'player_weight', 'ts_pct', 'gp'), ('Troy Hudson', 'ast_pct', 'usg_pct', 'ast'), ('Earl Watson', 'ast_pct', 'net_rating', 'gp'), ('John Wallace', 'usg_pct', 'age', 'player_height')]",0
"[('Grant Hill', 'pts', 'usg_pct', 'age'), ('Mark Jackson', 'ast', 'ast_pct', 'age'), ('Bryce Drew', 'ast_pct', 'age', 'nan'), ('Jim Jackson', 'usg_pct', 'ast', 'pts'), ('Jason Terry', 'ast', 'pts', 'ast_pct')]",1
"[('Khalid El-Amin', 'ast_pct', 'ast', 'usg_pct'), ('Ime Udoka', 'usg_pct', 'dreb_pct', 'ast_pct'), ('Jerome James', 'player_weight', 'player_height', 'oreb_pct'), ('Charles Oakley', 'age', 'dreb_pct', 'reb'), ('Obinna Ekezie', 'player_weight', 'oreb_pct', 'player_height')]",1
"[('Tony Parker', 'ast', 'ast_pct', 'gp'), ('John Crotty', 'ast_pct', 'age', 'net_rating'), ('P.J. Brown', 'reb', 'age', 'player_height'), ('Jahidi White', 'player_weight', 'oreb_pct', 'dreb_pct'), ('Stephen Jackson', 'usg_pct', 'player_height', 'nan')]",1
"[('Wang Zhi-zhi', 'player_height', 'net_rating', 'ts_pct'), ('Andrei Kirilenko', 'ts_pct', 'gp', 'pts'), ('Ronald Dupree', 'oreb_pct', 'dreb_pct', 'ts_pct'), ('Brendan Haywood', 'oreb_pct', 'player_weight', 'player_height'), ('Flip Murray', 'usg_pct', 'ast_pct', 'nan')]",1
"[('Calvin Booth', 'player_height', 'net_rating', 'player_weight'), ('Kenyon Martin', 'reb', 'pts', 'usg_pct'), ('Brandon Williams', 'oreb_pct', 'usg_pct', 'age'), ('Erick Strickland', 'age', 'ast_pct', 'gp'), ('Tom Gugliotta', 'age', 'player_height', 'reb')]",1
"[('Travis Best', 'ast_pct', 'ast', 'gp'), ('Ray Allen', 'pts', 'ast', 'ts_pct'), ('DeShawn Stevenson', 'usg_pct', 'gp', 'nan'), ('Gordan Giricek', 'gp', 'pts', 'ts_pct'), ('Will Solomon', 'usg_pct', 'ast_pct', 'gp')]",0
"[('Ansu Sesay', 'oreb_pct', 'player_height', 'net_rating'), ('Vernon Maxwell', 'age', 'net_rating', 'usg_pct'), ('Mitch Richmond', 'age', 'net_rating', 'gp'), ('Larry Hughes', 'ast', 'ast_pct', 'pts'), ('Hedo Turkoglu', 'usg_pct', 'pts', 'player_height')]",1
"[('Kwame Brown', 'reb', 'player_height', 'dreb_pct'), ('John Stockton', 'ast', 'ast_pct', 'age'), ('Keith Van Horn', 'pts', 'reb', 'player_weight'), ('Ron Mercer', 'usg_pct', 'age', 'nan'), ('Wally Szczerbiak', 'net_rating', 'usg_pct', 'ts_pct')]",1
"[('Voshon Lenard', 'pts', 'usg_pct', 'age'), ('Moochie Norris', 'ast_pct', 'gp', 'ast'), ('Caron Butler', 'pts', 'gp', 'reb'), ('Stephen Jackson', 'gp', 'usg_pct', 'player_height'), ('Michael Ruffin', 'dreb_pct', 'oreb_pct', 'player_weight')]",1
"[('Slava Medvedenko', 'oreb_pct', 'net_rating', 'player_weight'), ('Jamison Brewer', 'net_rating', 'ast_pct', 'nan'), ('Baron Davis', 'ast', 'ast_pct', 'pts'), ('Bobby Simmons', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Donyell Marshall', 'reb', 'pts', 'oreb_pct')]",1
"[('Tayshaun Prince', 'ts_pct', 'player_height', 'nan'), ('Darrick Martin', 'ast_pct', 'age', 'net_rating'), ('Othella Harrington', 'oreb_pct', 'gp', 'ts_pct'), ('Tony Parker', 'ast', 'ast_pct', 'pts'), ('Zydrunas Ilgauskas', 'player_height', 'reb', 'oreb_pct')]",1
"[('Ray Allen', 'pts', 'usg_pct', 'ast'), ('Amal McCaskill', 'player_height', 'oreb_pct', 'age'), ('Andy Panko', 'player_weight', 'player_height', 'net_rating'), ('Damon Jones', 'ast_pct', 'ast', 'gp'), ('Shawn Kemp', 'player_weight', 'dreb_pct', 'age')]",1
"[('Tyronn Lue', 'ast_pct', 'ts_pct', 'nan'), ('Stephon Marbury', 'ast', 'pts', 'ast_pct'), ('Carlos Arroyo', 'ast_pct', 'usg_pct', 'ts_pct'), ('Shawn Bradley', 'player_height', 'reb', 'dreb_pct'), ('Calvin Booth', 'player_height', 'dreb_pct', 'age')]",1
"[('Kelvin Cato', 'player_weight', 'reb', 'oreb_pct'), ('Samuel Dalembert', 'reb', 'oreb_pct', 'dreb_pct'), ('Fred Jones', 'gp', 'ts_pct', 'pts'), ('Jason Kidd', 'ast', 'ast_pct', 'reb'), ('Jason Williams', 'ast', 'ast_pct', 'gp')]",1
"[('Bryon Russell', 'age', 'gp', 'ts_pct'), ('Richard Hamilton', 'pts', 'usg_pct', 'ast'), ('Jeff McInnis', 'ast', 'ast_pct', 'gp'), ('Devean George', 'net_rating', 'gp', 'player_height'), ('Wally Szczerbiak', 'net_rating', 'usg_pct', 'ts_pct')]",1
"[('Travis Knight', 'oreb_pct', 'player_height', 'player_weight'), ('Clar. Weatherspoon', 'reb', 'player_weight', 'dreb_pct'), ('Matt Harpring', 'pts', 'reb', 'ts_pct'), (""Amar'e Stoudemire"", 'pts', 'reb', 'usg_pct'), ('Kurt Thomas', 'reb', 'oreb_pct', 'net_rating')]",0
"[('Drew Gooden', 'reb', 'dreb_pct', 'gp'), ('Zeljko Rebraca', 'player_height', 'ts_pct', 'player_weight'), ('Michael Ruffin', 'dreb_pct', 'oreb_pct', 'player_weight'), ('Evan Eschmeyer', 'oreb_pct', 'player_weight', 'player_height'), ('Jerome Williams', 'dreb_pct', 'oreb_pct', 'reb')]",1
"[('Clifford Robinson', 'age', 'pts', 'gp'), ('Shawn Marion', 'reb', 'pts', 'dreb_pct'), ('Raef LaFrentz', 'player_height', 'net_rating', 'ts_pct'), ('Cal Bowdler', 'player_height', 'oreb_pct', 'player_weight'), ('Eddie Gill', 'gp', 'ast_pct', 'nan')]",1
"[('Chris Jefferies', 'net_rating', 'usg_pct', 'ts_pct'), ('Tony Parker', 'ast', 'ast_pct', 'gp'), ('Ruben Wolkowyski', 'player_weight', 'player_height', 'age'), ('Marcus Camby', 'dreb_pct', 'oreb_pct', 'reb'), ('Slava Medvedenko', 'oreb_pct', 'net_rating', 'player_weight')]",1
"[('Leandro Barbosa', 'ts_pct', 'gp', 'ast_pct'), ('Ken Johnson', 'dreb_pct', 'player_height', 'player_weight'), ('Tyson Chandler', 'player_height', 'oreb_pct', 'dreb_pct'), ('Tom Gugliotta', 'age', 'player_height', 'dreb_pct'), ('Sean Lampley', 'net_rating', 'ts_pct', 'usg_pct')]",1
"[('Shawn Bradley', 'player_height', 'player_weight', 'age'), ('Vladimir Radmanovic', 'player_height', 'dreb_pct', 'net_rating'), ('Kenny Satterfield', 'ast_pct', 'ast', 'usg_pct'), ('Marcus Banks', 'gp', 'ast_pct', 'net_rating'), ('Mike Bibby', 'ast', 'pts', 'ast_pct')]",1
"[('Scott Padgett', 'oreb_pct', 'net_rating', 'ts_pct'), ('Shane Battier', 'gp', 'net_rating', 'ts_pct'), ('Slavko Vranes', 'player_height', 'player_weight', 'nan'), ('Jarron Collins', 'player_height', 'player_weight', 'oreb_pct'), ('Mark Jones', 'age', 'net_rating', 'nan')]",1
"[('Stromile Swift', 'dreb_pct', 'reb', 'oreb_pct'), ('Courtney Alexander', 'usg_pct', 'ts_pct', 'pts'), ('Eddie Gill', 'ast_pct', 'ts_pct', 'usg_pct'), ('Joe Smith', 'oreb_pct', 'player_height', 'net_rating'), ('Eddie Robinson', 'usg_pct', 'player_height', 'pts')]",1
"[('Ruben Boumtje-Boumtje', 'player_height', 'player_weight', 'nan'), ('Rasho Nesterovic', 'net_rating', 'oreb_pct', 'player_height'), ('Scot Pollard', 'reb', 'player_weight', 'dreb_pct'), ('Chauncey Billups', 'ast_pct', 'ast', 'gp'), ('Greg Ostertag', 'player_weight', 'oreb_pct', 'player_height')]",1
"[('Erick Strickland', 'gp', 'ast_pct', 'ts_pct'), ('Jerome Kersey', 'age', 'dreb_pct', 'net_rating'), ('Isaiah Rider', 'usg_pct', 'net_rating', 'age'), ('Michael Bradley', 'oreb_pct', 'dreb_pct', 'reb'), ('Tony Delk', 'ts_pct', 'gp', 'pts')]",1
"[('Brian Skinner', 'reb', 'player_weight', 'dreb_pct'), ('Jason Collier', 'player_height', 'player_weight', 'reb'), ('Dan Langhi', 'player_height', 'usg_pct', 'nan'), ('Randy Livingston', 'ast_pct', 'dreb_pct', 'nan'), ('Terry Davis', 'player_weight', 'age', 'oreb_pct')]",1
"[('Dalibor Bagaric', 'player_weight', 'player_height', 'dreb_pct'), ('Sean Lampley', 'ts_pct', 'player_weight', 'oreb_pct'), ('A.J. Guyton', 'ast_pct', 'usg_pct', 'ast'), ('Bruce Bowen', 'age', 'net_rating', 'gp'), ('Mo Williams', 'ast', 'ast_pct', 'gp')]",1
"[('Jeff McInnis', 'ast', 'ast_pct', 'pts'), ('Chris Mihm', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Peja Stojakovic', 'pts', 'ts_pct', 'reb'), ('Anthony Peeler', 'age', 'ast_pct', 'nan'), ('Ben Wallace', 'reb', 'dreb_pct', 'oreb_pct')]",1
"[('Brian Shaw', 'age', 'gp', 'ast'), ('Travis Hansen', 'oreb_pct', 'net_rating', 'nan'), ('Jamaal Magloire', 'player_weight', 'oreb_pct', 'dreb_pct'), ('Rick Brunson', 'ast_pct', 'ast', 'age'), ('Jake Tsakalidis', 'player_weight', 'player_height', 'oreb_pct')]",1
"[('Jason Kidd', 'ast', 'ast_pct', 'reb'), ('Fred Hoiberg', 'gp', 'dreb_pct', 'age'), ('Richard Hamilton', 'usg_pct', 'pts', 'gp'), ('Terence Morris', 'player_height', 'oreb_pct', 'dreb_pct'), ('Shareef Abdur-Rahim', 'pts', 'reb', 'usg_pct')]",1
"[('Jeff Foster', 'reb', 'oreb_pct', 'dreb_pct'), ('Fred Jones', 'gp', 'ast_pct', 'net_rating'), ('Pau Gasol', 'pts', 'reb', 'usg_pct'), ('Troy Hudson', 'usg_pct', 'gp', 'ast_pct'), ('David Wesley', 'pts', 'age', 'ast')]",1
"[('Art Long', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Jeff Trepagnier', 'usg_pct', 'oreb_pct', 'nan'), ('Theo Ratliff', 'reb', 'net_rating', 'ts_pct'), ('Speedy Claxton', 'ast_pct', 'ast', 'gp'), ('Randy Livingston', 'ts_pct', 'ast_pct', 'net_rating')]",1
"[('Kenny Thomas', 'reb', 'dreb_pct', 'oreb_pct'), ('Clar. Weatherspoon', 'reb', 'dreb_pct', 'player_weight'), ('Grant Hill', 'reb', 'ast', 'pts'), ('Tyronn Lue', 'ast', 'ast_pct', 'gp'), ('Chris Webber', 'reb', 'usg_pct', 'pts')]",0
"[('Eric Snow', 'ast_pct', 'ast', 'gp'), ('Jason Richardson', 'pts', 'usg_pct', 'ast'), ('Todd MacCulloch', 'player_weight', 'player_height', 'oreb_pct'), ('Rodney Rogers', 'player_weight', 'age', 'dreb_pct'), ('Reece Gaines', 'nan', 'nan', 'nan')]",0
"[('Vin Baker', 'player_height', 'age', 'oreb_pct'), ('Gerald Wallace', 'oreb_pct', 'nan', 'nan'), ('Reggie Evans', 'oreb_pct', 'dreb_pct', 'gp'), ('DerMarr Johnson', 'gp', 'player_height', 'ts_pct'), ('Dell Curry', 'age', 'usg_pct', 'net_rating')]",0
"[('Scott Williams', 'age', 'oreb_pct', 'dreb_pct'), ('Corliss Williamson', 'player_weight', 'usg_pct', 'pts'), ('Kirk Penney', 'usg_pct', 'nan', 'nan'), ('Justin Reed', 'net_rating', 'ts_pct', 'oreb_pct'), ('Joe Smith', 'reb', 'oreb_pct', 'dreb_pct')]",0
"[('Gary Payton', 'ast', 'age', 'ast_pct'), ('Eric Snow', 'ast', 'ast_pct', 'gp'), ('Ruben Wolkowyski', 'player_weight', 'player_height', 'net_rating'), ('Brian Scalabrine', 'gp', 'player_weight', 'dreb_pct'), ('Linton Johnson', 'dreb_pct', 'oreb_pct', 'reb')]",1
"[('Michael Redd', 'pts', 'usg_pct', 'gp'), ('Grant Hill', 'dreb_pct', 'reb', 'ast'), ('Chucky Brown', 'age', 'dreb_pct', 'player_height'), ('Earl Boykins', 'ast_pct', 'gp', 'ast'), ('Tyson Chandler', 'dreb_pct', 'reb', 'player_height')]",1
"[('Caron Butler', 'pts', 'gp', 'reb'), ('Charles Oakley', 'age', 'dreb_pct', 'player_weight'), ('Evan Eschmeyer', 'player_weight', 'player_height', 'oreb_pct'), ('Primoz Brezec', 'player_height', 'oreb_pct', 'player_weight'), ('Jason Caffey', 'player_weight', 'oreb_pct', 'gp')]",0
"[('Josh Howard', 'net_rating', 'oreb_pct', 'reb'), ('Donnell Harvey', 'dreb_pct', 'oreb_pct', 'ts_pct'), ('Reggie Miller', 'age', 'net_rating', 'ts_pct'), ('Carlos Delfino', 'player_weight', 'ast_pct', 'nan'), ('Leon Smith', 'dreb_pct', 'oreb_pct', 'player_height')]",1
"[('Mark Bryant', 'age', 'oreb_pct', 'player_weight'), ('Tracy McGrady', 'pts', 'usg_pct', 'ast'), ('Reggie Miller', 'age', 'net_rating', 'ts_pct'), ('Eddie Gill', 'gp', 'ast_pct', 'nan'), ('Anfernee Hardaway', 'ast', 'ast_pct', 'age')]",1
"[('Chris Mihm', 'player_height', 'player_weight', 'oreb_pct'), ('Chris Wilcox', 'player_height', 'net_rating', 'oreb_pct'), ('George Lynch', 'age', 'player_weight', 'dreb_pct'), ('Steve Nash', 'ast', 'ast_pct', 'net_rating'), ('Jason Terry', 'ast', 'pts', 'ast_pct')]",1
"[('John Stockton', 'ast', 'ast_pct', 'age'), ('Zendon Hamilton', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Eldridge Recasner', 'ast_pct', 'age', 'net_rating'), ('Jason Collier', 'oreb_pct', 'player_height', 'player_weight'), ('Dion Glover', 'usg_pct', 'player_weight', 'gp')]",1
"[('Rodney Rogers', 'age', 'player_weight', 'dreb_pct'), ('Alonzo Mourning', 'usg_pct', 'oreb_pct', 'reb'), ('Doug Christie', 'age', 'ast', 'ast_pct'), ('Gary Payton', 'ast', 'age', 'ast_pct'), ('Jim Jackson', 'age', 'net_rating', 'gp')]",0
"[('Trevor Ariza', 'gp', 'oreb_pct', 'player_height'), ('Speedy Claxton', 'ast', 'ast_pct', 'pts'), ('Bob Sura', 'ast_pct', 'ast', 'age'), ('Glen Rice', 'age', 'gp', 'pts'), ('Derrick Dial', 'net_rating', 'age', 'nan')]",1
"[('Kendrick Perkins', 'dreb_pct', 'net_rating', 'oreb_pct'), ('Bryant Stith', 'age', 'ts_pct', 'nan'), ('Brad Miller', 'reb', 'player_height', 'player_weight'), ('Lorenzen Wright', 'reb', 'dreb_pct', 'oreb_pct'), ('Anfernee Hardaway', 'ast', 'gp', 'ast_pct')]",1
"[('Bill Curley', 'oreb_pct', 'ts_pct', 'player_height'), ('Milt Palacio', 'gp', 'ast', 'ast_pct'), ('Speedy Claxton', 'ast', 'ast_pct', 'pts'), ('Jamal Mashburn', 'ast', 'pts', 'usg_pct'), ('Richard Jefferson', 'pts', 'reb', 'gp')]",1
"[('Brevin Knight', 'ast', 'ast_pct', 'nan'), ('Kevin Garnett', 'reb', 'pts', 'dreb_pct'), ('Jamel Thomas', 'oreb_pct', 'usg_pct', 'nan'), ('Joe Crispin', 'ast_pct', 'usg_pct', 'ts_pct'), ('Cedric Henderson', 'player_weight', 'gp', 'nan')]",1
"[('Bob Sura', 'ast', 'ast_pct', 'age'), ('Mengke Bateer', 'player_weight', 'oreb_pct', 'player_height'), ('Jason Collins', 'player_height', 'player_weight', 'oreb_pct'), ('Dwyane Wade', 'ast', 'pts', 'usg_pct'), ('David Robinson', 'reb', 'age', 'player_height')]",1
"[('Stephon Marbury', 'ast', 'pts', 'ast_pct'), ('Richard Jefferson', 'gp', 'net_rating', 'ts_pct'), ('Allan Houston', 'pts', 'usg_pct', 'age'), ('Juwan Howard', 'pts', 'reb', 'usg_pct'), ('Mark Jackson', 'ast', 'ast_pct', 'age')]",1
"[('John Amaechi', 'player_weight', 'oreb_pct', 'age'), ('Dell Curry', 'age', 'usg_pct', 'net_rating'), ('Dale Davis', 'oreb_pct', 'reb', 'age'), ('Bryon Russell', 'age', 'gp', 'dreb_pct'), ('Michael Hawkins', 'ast_pct', 'age', 'nan')]",0
"[('Tony Massenburg', 'age', 'player_weight', 'dreb_pct'), ('Laron Profit', 'dreb_pct', 'ast_pct', 'oreb_pct'), ('Gordan Giricek', 'gp', 'pts', 'ts_pct'), ('Darius Miles', 'gp', 'reb', 'dreb_pct'), ('Doug Overton', 'ast_pct', 'ast', 'age')]",1
"[('Will Perdue', 'dreb_pct', 'oreb_pct', 'ts_pct'), ('Chris Mihm', 'oreb_pct', 'player_weight', 'player_height'), ('Gordan Giricek', 'gp', 'usg_pct', 'ts_pct'), ('Kobe Bryant', 'pts', 'usg_pct', 'ast'), ('Kedrick Brown', 'dreb_pct', 'oreb_pct', 'nan')]",1
"[('Robert Traylor', 'player_weight', 'oreb_pct', 'dreb_pct'), ('Joseph Forte', 'usg_pct', 'ast_pct', 'nan'), ('Nazr Mohammed', 'oreb_pct', 'dreb_pct', 'usg_pct'), ('Eric Snow', 'ast', 'ast_pct', 'gp'), ('Mike Dunleavy', 'gp', 'pts', 'reb')]",1
"[('Damone Brown', 'usg_pct', 'oreb_pct', 'dreb_pct'), ('Chris Andersen', 'oreb_pct', 'dreb_pct', 'player_height'), ('Malik Rose', 'net_rating', 'player_weight', 'dreb_pct'), ('Sean Marks', 'dreb_pct', 'player_weight', 'player_height'), ('Calvin Booth', 'player_height', 'oreb_pct', 'player_weight')]",0
"[('Michael Redd', 'pts', 'usg_pct', 'gp'), ('Keith Van Horn', 'reb', 'pts', 'player_weight'), ('Austin Croshere', 'player_height', 'gp', 'dreb_pct'), ('Kenny Anderson', 'age', 'ast_pct', 'ast'), ('Ben Handlogten', 'oreb_pct', 'dreb_pct', 'ts_pct')]",1
"[('Lamar Odom', 'reb', 'dreb_pct', 'pts'), ('Jake Voskuhl', 'player_height', 'ts_pct', 'player_weight'), ('Marko Jaric', 'ast_pct', 'ast', 'gp'), ('Frank Williams', 'ast_pct', 'nan', 'nan'), ('Pepe Sanchez', 'ast_pct', 'net_rating', 'nan')]",0
"[('Derek Fisher', 'gp', 'ast', 'net_rating'), ('Dikembe Mutombo', 'age', 'player_height', 'player_weight'), ('Bryce Drew', 'ast', 'ast_pct', 'nan'), ('Jerome Kersey', 'age', 'dreb_pct', 'net_rating'), ('Chauncey Billups', 'ast', 'ast_pct', 'pts')]",1
"[('Jelani McCoy', 'oreb_pct', 'player_height', 'player_weight'), ('Tyronn Lue', 'ast_pct', 'ast', 'gp'), ('Erick Dampier', 'player_weight', 'player_height', 'reb'), ('Eddie House', 'usg_pct', 'ast_pct', 'gp'), ('Chris Mills', 'age', 'gp', 'ts_pct')]",1
"[('Chris Duhon', 'ast', 'ast_pct', 'gp'), ('Chucky Atkins', 'ast', 'gp', 'ast_pct'), ('Austin Croshere', 'gp', 'usg_pct', 'player_weight'), ('Anthony Peeler', 'gp', 'age', 'net_rating'), ('Caron Butler', 'gp', 'reb', 'net_rating')]",0
"[('Latrell Sprewell', 'age', 'gp', 'pts'), ('Devin Brown', 'oreb_pct', 'usg_pct', 'player_weight'), ('Reggie Miller', 'age', 'net_rating', 'ts_pct'), ('Fred Hoiberg', 'ts_pct', 'age', 'net_rating'), ('Reece Gaines', 'ast_pct', 'nan', 'nan')]",0
"[('Dirk Nowitzki', 'pts', 'reb', 'dreb_pct'), ('Roshown McLeod', 'usg_pct', 'pts', 'player_height'), (""Shaquille O'Neal"", 'pts', 'player_weight', 'reb'), ('Kenny Anderson', 'ast', 'ast_pct', 'age'), ('Joel Przybilla', 'player_height', 'oreb_pct', 'player_weight')]",1
"[('Marcus Fizer', 'player_weight', 'dreb_pct', 'usg_pct'), ('Jason Hart', 'ast_pct', 'ast', 'gp'), ('Baron Davis', 'ast', 'ast_pct', 'pts'), ('Pepe Sanchez', 'ast_pct', 'net_rating', 'nan'), ('Corliss Williamson', 'age', 'usg_pct', 'player_weight')]",1
"[('Sam Mack', 'age', 'net_rating', 'nan'), ('Aaron Williams', 'age', 'gp', 'oreb_pct'), ('Mo Williams', 'usg_pct', 'ast_pct', 'gp'), ('Doug Overton', 'age', 'ast_pct', 'ast'), ('Mark Jackson', 'age', 'ast_pct', 'ast')]",0
"[('Roger Mason Jr.', 'ast_pct', 'usg_pct', 'nan'), ('Brendan Haywood', 'player_weight', 'oreb_pct', 'player_height'), ('Jason Terry', 'ast', 'ast_pct', 'pts'), ('Rasual Butler', 'net_rating', 'gp', 'nan'), ('Corliss Williamson', 'player_weight', 'usg_pct', 'pts')]",1
"[('Dan Langhi', 'net_rating', 'player_height', 'gp'), ('Chris Bosh', 'reb', 'gp', 'player_height'), ('Corey Maggette', 'pts', 'usg_pct', 'ts_pct'), ('Chucky Atkins', 'ast', 'gp', 'pts'), ('Mengke Bateer', 'player_weight', 'oreb_pct', 'player_height')]",1
"[('Efthimios Rentzias', 'player_height', 'player_weight', 'oreb_pct'), ('Zach Randolph', 'reb', 'pts', 'usg_pct'), ('Olden Polynice', 'age', 'oreb_pct', 'player_weight'), ('John Crotty', 'ast_pct', 'age', 'net_rating'), ('Eric Piatkowski', 'gp', 'ts_pct', 'age')]",1
"[('Donnell Harvey', 'dreb_pct', 'oreb_pct', 'gp'), ('Erick Barkley', 'usg_pct', 'ast_pct', 'nan'), ('Calbert Cheaney', 'age', 'gp', 'net_rating'), ('Chauncey Billups', 'ast', 'ast_pct', 'pts'), ('John Stockton', 'ast', 'ast_pct', 'age')]",1
"[('Chris Kaman', 'player_weight', 'player_height', 'gp'), ('Tim Duncan', 'reb', 'pts', 'dreb_pct'), ('Isaiah Rider', 'usg_pct', 'net_rating', 'age'), ('Jeff McInnis', 'ast', 'ast_pct', 'pts'), ('Corey Maggette', 'pts', 'usg_pct', 'reb')]",1
"[('Travis Outlaw', 'player_height', 'ts_pct', 'usg_pct'), ('Dwyane Wade', 'ast', 'pts', 'usg_pct'), ('Steve Blake', 'ast_pct', 'nan', 'nan'), ('Charles Smith', 'usg_pct', 'gp', 'net_rating'), ('Dan Dickau', 'ast_pct', 'usg_pct', 'nan')]",0
"[('Tim Hardaway', 'age', 'net_rating', 'ast_pct'), ('Kevin Ollie', 'age', 'ast_pct', 'net_rating'), ('Randy Livingston', 'ts_pct', 'ast_pct', 'net_rating'), ('DeSagana Diop', 'player_weight', 'player_height', 'net_rating'), ('Clifford Robinson', 'age', 'gp', 'ast')]",0
"[('Luc Longley', 'player_height', 'player_weight', 'oreb_pct'), ('Donnell Harvey', 'dreb_pct', 'gp', 'reb'), ('LaPhonso Ellis', 'oreb_pct', 'gp', 'reb'), ('J.R. Bremer', 'ast_pct', 'usg_pct', 'nan'), ('Metta World Peace', 'pts', 'usg_pct', 'ast')]",1
"[('Shane Battier', 'gp', 'net_rating', 'ts_pct'), ('Corie Blount', 'oreb_pct', 'age', 'player_height'), ('Marcus Camby', 'reb', 'dreb_pct', 'oreb_pct'), ('David Wesley', 'age', 'gp', 'ast'), ('Tyrone Nesby', 'player_weight', 'gp', 'dreb_pct')]",1
"[('Cherokee Parks', 'player_height', 'age', 'player_weight'), ('Greg Foster', 'dreb_pct', 'player_height', 'age'), ('Jerome Moiso', 'dreb_pct', 'player_height', 'oreb_pct'), ('John Crotty', 'ast_pct', 'ts_pct', 'age'), ('Karl Malone', 'pts', 'usg_pct', 'age')]",0
"[('Jerry Stackhouse', 'usg_pct', 'pts', 'net_rating'), ('Rod Strickland', 'ast_pct', 'age', 'ast'), ('Bo Outlaw', 'reb', 'ts_pct', 'gp'), ('Hersey Hawkins', 'age', 'ts_pct', 'ast_pct'), ('Jamaal Tinsley', 'ast_pct', 'ast', 'net_rating')]",1
"[('Kenny Satterfield', 'ast_pct', 'usg_pct', 'nan'), ('Stephon Marbury', 'ast', 'pts', 'ast_pct'), ('Tim Thomas', 'pts', 'usg_pct', 'player_height'), ('Erick Barkley', 'ast_pct', 'net_rating', 'ast'), ('Chucky Atkins', 'ast_pct', 'ast', 'net_rating')]",0
"[('Christian Laettner', 'player_height', 'gp', 'ts_pct'), ('Dana Barros', 'age', 'ast_pct', 'ast'), ('Larry Hughes', 'ast', 'pts', 'usg_pct'), ('Johnny Newman', 'age', 'gp', 'ts_pct'), ('Lavor Postell', 'usg_pct', 'net_rating', 'nan')]",1
"[('Karl Malone', 'pts', 'age', 'usg_pct'), ('Eddie House', 'gp', 'usg_pct', 'ast_pct'), ('Earl Watson', 'ast_pct', 'gp', 'ast'), ('Slava Medvedenko', 'oreb_pct', 'player_weight', 'player_height'), ('Latrell Sprewell', 'pts', 'age', 'gp')]",1
"[('Kirk Penney', 'usg_pct', 'nan', 'nan'), ('Grant Hill', 'reb', 'ast', 'pts'), ('Pepe Sanchez', 'ast_pct', 'net_rating', 'nan'), ('Jason Williams', 'ast', 'ast_pct', 'gp'), ('Mark Blount', 'player_height', 'gp', 'player_weight')]",0
"[('Mike Miller', 'ts_pct', 'pts', 'gp'), ('Primoz Brezec', 'player_height', 'usg_pct', 'player_weight'), ('Carlos Arroyo', 'ast_pct', 'ast', 'gp'), ('Jim Jackson', 'age', 'reb', 'gp'), ('Stephon Marbury', 'ast', 'pts', 'ast_pct')]",1
"[('Lionel Chalmers', 'ast_pct', 'nan', 'nan'), ('Calbert Cheaney', 'age', 'gp', 'net_rating'), ('Brian Shaw', 'age', 'net_rating', 'ast_pct'), ('Horace Grant', 'age', 'reb', 'oreb_pct'), ('Damon Stoudamire', 'ast', 'ast_pct', 'pts')]",0
"[('Manu Ginobili', 'net_rating', 'ts_pct', 'gp'), ('Kevin Garnett', 'reb', 'pts', 'dreb_pct'), ('Jamal Mashburn', 'pts', 'usg_pct', 'ast'), ('Kevin Garnett', 'reb', 'pts', 'dreb_pct'), ('Lawrence Funderburke', 'age', 'oreb_pct', 'player_height')]",0
"[('Sam Cassell', 'ast', 'ast_pct', 'pts'), ('Khalid El-Amin', 'ast_pct', 'ast', 'usg_pct'), ('Dean Oliver', 'ast_pct', 'oreb_pct', 'nan'), ('Eddie Jones', 'pts', 'gp', 'usg_pct'), ('Donnell Harvey', 'oreb_pct', 'dreb_pct', 'reb')]",1
